Company name Latin alphabet,"City
Latin Alphabet",Attribute,Date,Value
INTESA SANPAOLO S.P.A.,TORINO,Return on average assets (ROAA),2021,0.361150934
INTESA SANPAOLO S.P.A.,TORINO,Return on average assets (ROAA),2020,0.517589568
INTESA SANPAOLO S.P.A.,TORINO,Return on average assets (ROAA),2019,0.513930197
INTESA SANPAOLO S.P.A.,TORINO,Return on average assets (ROAA),2018,0.966360687
INTESA SANPAOLO S.P.A.,TORINO,Return on average assets (ROAA),2017,0.456729157
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2023,7.024374676
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2022,6.201538497
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2021,5.348290094
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2020,7.489717873
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2019,7.33997873
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2018,13.88555838
INTESA SANPAOLO S.P.A.,TORINO,Return on average equity (ROAE),2017,6.538524389
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2023,6.286662966
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2022,5.993060824
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2021,6.61480889
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2020,6.921880549
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2019,6.8990467
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2018,7.103371855
INTESA SANPAOLO S.P.A.,TORINO,Equity to Assets Ratio,2017,6.801326092
INTESA SANPAOLO S.P.A.,TORINO,NPL,2023,2.167018055
INTESA SANPAOLO S.P.A.,TORINO,NPL,2022,3.080594187
INTESA SANPAOLO S.P.A.,TORINO,NPL,2021,4.166189066
INTESA SANPAOLO S.P.A.,TORINO,NPL,2020,7.723579233
INTESA SANPAOLO S.P.A.,TORINO,NPL,2019,9.178857238
INTESA SANPAOLO S.P.A.,TORINO,NPL,2018,12.82875967
INTESA SANPAOLO S.P.A.,TORINO,NPL,2017,16.0813553
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2023,974587
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2022,1069003
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2021,1002614
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2020,816570
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2019,787790
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2018,796861
INTESA SANPAOLO S.P.A.,TORINO,Total assets EUR,2017,725138
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2023,49.31606927
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2022,45.67339848
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2021,48.79963775
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2020,47.73797715
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2019,47.4800391
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2018,47.74195249
INTESA SANPAOLO S.P.A.,TORINO,Loan Ratio,2017,46.1667986
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2023,452770
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2022,455626
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2021,421481
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2020,326739
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2019,299848
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2018,302091
INTESA SANPAOLO S.P.A.,TORINO,Total customer deposits EUR,2017,291883
INTESA SANPAOLO S.P.A.,TORINO,LLP,2023,1.714678342
INTESA SANPAOLO S.P.A.,TORINO,LLP,2022,2.829632932
INTESA SANPAOLO S.P.A.,TORINO,LLP,2021,3.306311042
INTESA SANPAOLO S.P.A.,TORINO,LLP,2020,4.247072001
INTESA SANPAOLO S.P.A.,TORINO,LLP,2019,5.691874801
INTESA SANPAOLO S.P.A.,TORINO,LLP,2018,7.233566284
INTESA SANPAOLO S.P.A.,TORINO,LLP,2017,7.826055832
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2023,0.464576277
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2022,0.426215829
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2021,0.420382121
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2020,0.400135934
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2019,0.380619201
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2018,0.379101249
INTESA SANPAOLO S.P.A.,TORINO,Deposit Ratio,2017,0.402520624
INTESA SANPAOLO S.P.A.,TORINO,Standard deviation of ROAA,2023,0.028563179
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2022,0.067922188
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2021,0.072898667
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2020,0.21242051
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2019,0.221581215
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2018,0.251104439
INTESA SANPAOLO S.P.A.,TORINO,Standard Deviation of ROAA,2017,0.109470628
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2023,5.460348964
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2022,4.543090875
INTESA SANPAOLO S.P.A.,TORINO,Z score,2021,4.561154855
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2020,3.555987057
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2019,3.510198196
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2018,3.470006676
INTESA SANPAOLO S.P.A.,TORINO,Z Score,2017,4.234983551
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2023,0.729352113
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2022,0.230001574
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2021,-0.310894224
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2020,0.413669949
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2019,0.520083827
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2018,0.682131612
UNICREDIT SPA,MILANO,Return on average assets (ROAA),2017,-1.31703906
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2023,10.26263011
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2022,3.468415557
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2021,-4.564311944
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2020,5.860578336
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2019,7.382540632
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2018,11.18926226
UNICREDIT SPA,MILANO,Return on average equity (ROAE),2017,-23.43201585
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2023,7.402541232
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2022,6.830370236
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2021,6.435301292
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2020,7.220851589
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2019,6.89160414
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2018,7.19711276
UNICREDIT SPA,MILANO,Equity to Assets Ratio,2017,5.02462539
UNICREDIT SPA,MILANO,NPL,2023,2.446410165
UNICREDIT SPA,MILANO,NPL,2022,3.385371812
UNICREDIT SPA,MILANO,NPL,2021,4.334469803
UNICREDIT SPA,MILANO,NPL,2020,5.155556465
UNICREDIT SPA,MILANO,NPL,2019,7.696682579
UNICREDIT SPA,MILANO,NPL,2018,11.11438782
UNICREDIT SPA,MILANO,NPL,2017,16.44979764
UNICREDIT SPA,MILANO,Total assets EUR,2023,857773
UNICREDIT SPA,MILANO,Total assets EUR,2022,917227
UNICREDIT SPA,MILANO,Total assets EUR,2021,931456
UNICREDIT SPA,MILANO,Total assets EUR,2020,855647
UNICREDIT SPA,MILANO,Total assets EUR,2019,832172
UNICREDIT SPA,MILANO,Total assets EUR,2018,836789.724
UNICREDIT SPA,MILANO,Total assets EUR,2017,859532.774
UNICREDIT SPA,MILANO,Loan Ratio,2023,58.62191979
UNICREDIT SPA,MILANO,Loan Ratio,2022,54.12215297
UNICREDIT SPA,MILANO,Loan Ratio,2021,50.59219115
UNICREDIT SPA,MILANO,Loan Ratio,2020,54.68096072
UNICREDIT SPA,MILANO,Loan Ratio,2019,56.3443615
UNICREDIT SPA,MILANO,Loan Ratio,2018,50.41246085
UNICREDIT SPA,MILANO,Loan Ratio,2017,48.61576145
UNICREDIT SPA,MILANO,Total customer deposits EUR,2023,493918
UNICREDIT SPA,MILANO,Total customer deposits EUR,2022,478997
UNICREDIT SPA,MILANO,Total customer deposits EUR,2021,462254
UNICREDIT SPA,MILANO,Total customer deposits EUR,2020,422845
UNICREDIT SPA,MILANO,Total customer deposits EUR,2019,422024
UNICREDIT SPA,MILANO,Total customer deposits EUR,2018,413791.048
UNICREDIT SPA,MILANO,Total customer deposits EUR,2017,396034.486
UNICREDIT SPA,MILANO,LLP,2023,2.391476096
UNICREDIT SPA,MILANO,LLP,2022,2.834387674
UNICREDIT SPA,MILANO,LLP,2021,3.619455108
UNICREDIT SPA,MILANO,LLP,2020,4.298308413
UNICREDIT SPA,MILANO,LLP,2019,5.43626232
UNICREDIT SPA,MILANO,LLP,2018,6.702927747
UNICREDIT SPA,MILANO,LLP,2017,10.8483037
UNICREDIT SPA,MILANO,Deposit Ratio,2023,0.575814347
UNICREDIT SPA,MILANO,Deposit Ratio,2022,0.522222961
UNICREDIT SPA,MILANO,Deposit Ratio,2021,0.496270355
UNICREDIT SPA,MILANO,Deposit Ratio,2020,0.494181596
UNICREDIT SPA,MILANO,Deposit Ratio,2019,0.507135544
UNICREDIT SPA,MILANO,Deposit Ratio,2018,0.494498243
UNICREDIT SPA,MILANO,Deposit Ratio,2017,0.460755538
UNICREDIT SPA,MILANO,Standard deviation of ROAA,2023,0.42479167
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2022,0.307552268
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2021,0.369209617
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2020,0.110380686
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2019,0.794368193
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2018,0.857427056
UNICREDIT SPA,MILANO,Standard Deviation of ROAA,2017,0.745076065
UNICREDIT SPA,MILANO,Z Score,2023,2.951950199
UNICREDIT SPA,MILANO,Z Score,2022,3.133607944
UNICREDIT SPA,MILANO,Z score,2021,2.808672674
UNICREDIT SPA,MILANO,Z Score,2020,4.236500377
UNICREDIT SPA,MILANO,Z Score,2019,2.233266415
UNICREDIT SPA,MILANO,Z Score,2018,2.218051177
UNICREDIT SPA,MILANO,Z Score,2017,2.065838261
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2023,0.293729335
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2022,0.339478124
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2021,0.173679602
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2020,0.321812527
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2019,0.316693635
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2018,0.274319689
CREDIT AGRICOLE SA,MONTROUGE,Return on average assets (ROAA),2017,0.25904479
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2023,8.118323316
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2022,9.107046692
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2021,4.486690961
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2020,8.005338848
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2019,7.720661639
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2018,6.5561282
CREDIT AGRICOLE SA,MONTROUGE,Return on average equity (ROAE),2017,6.411503421
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2023,3.530260242
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2022,3.708662917
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2021,3.747714249
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2020,4.007766274
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2019,4.033257941
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2018,4.173818587
CREDIT AGRICOLE SA,MONTROUGE,Equity to Assets Ratio,2017,4.194702644
CREDIT AGRICOLE SA,MONTROUGE,NPL,2023,2.695333895
CREDIT AGRICOLE SA,MONTROUGE,NPL,2022,2.545954663
CREDIT AGRICOLE SA,MONTROUGE,NPL,2021,3.229778048
CREDIT AGRICOLE SA,MONTROUGE,NPL,2020,3.247588424
CREDIT AGRICOLE SA,MONTROUGE,NPL,2019,3.435143716
CREDIT AGRICOLE SA,MONTROUGE,NPL,2018,4.165758263
CREDIT AGRICOLE SA,MONTROUGE,NPL,2017,4.629537979
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2023,2138086
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2022,2073955
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2021,1961062
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2020,1767643
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2019,1624394
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2018,1550283
CREDIT AGRICOLE SA,MONTROUGE,Total assets EUR,2017,1524232
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2023,22.70451235
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2022,22.11383564
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2021,20.67568491
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2020,22.35106297
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2019,22.73783331
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2018,23.02573143
CREDIT AGRICOLE SA,MONTROUGE,Loan Ratio,2017,22.489621
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2023,823558
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2022,779053
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2021,717868
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2020,645345
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2019,596330
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2018,549040
CREDIT AGRICOLE SA,MONTROUGE,Total customer deposits EUR,2017,517162
CREDIT AGRICOLE SA,MONTROUGE,LLP,2023,1.887501743
CREDIT AGRICOLE SA,MONTROUGE,LLP,2022,1.902567986
CREDIT AGRICOLE SA,MONTROUGE,LLP,2021,2.30842995
CREDIT AGRICOLE SA,MONTROUGE,LLP,2020,2.278753401
CREDIT AGRICOLE SA,MONTROUGE,LLP,2019,2.521726967
CREDIT AGRICOLE SA,MONTROUGE,LLP,2018,2.719761053
CREDIT AGRICOLE SA,MONTROUGE,LLP,2017,3.055721311
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2023,0.385184693
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2022,0.375636405
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2021,0.366060838
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2020,0.36508786
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2019,0.367109211
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2018,0.354154693
CREDIT AGRICOLE SA,MONTROUGE,Deposit Ratio,2017,0.339293493
CREDIT AGRICOLE SA,MONTROUGE,Standard deviation of ROAA,2023,0.069915854
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2022,0.074344982
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2021,0.068655809
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2020,0.021284642
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2019,0.024496846
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2018,0.008417955
CREDIT AGRICOLE SA,MONTROUGE,Standard Deviation of ROAA,2017,0.037401808
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2023,4.001757115
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2022,3.997296878
CREDIT AGRICOLE SA,MONTROUGE,Z score,2021,4.045096704
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2020,5.315239746
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2019,5.179375629
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2018,6.269873994
CREDIT AGRICOLE SA,MONTROUGE,Z Score,2017,4.775081974
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2023,0.1868887
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2022,0.435773138
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2021,0.013995506
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2020,0.296032556
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2019,0.372443081
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2018,0.260881139
SOCIETE GENERALE,PARIS,Return on average assets (ROAA),2017,0.322670264
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2023,3.822760405
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2022,9.193834995
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2021,0.289123925
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2020,5.872941457
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2019,7.413397409
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2018,5.287375812
SOCIETE GENERALE,PARIS,Return on average equity (ROAE),2017,6.758009363
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2023,4.93811031
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2022,4.838884796
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2021,4.639422212
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2020,5.054939384
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2019,5.02578225
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2018,5.022005634
SOCIETE GENERALE,PARIS,Equity to Assets Ratio,2017,4.851220668
SOCIETE GENERALE,PARIS,NPL,2023,2.99740901
SOCIETE GENERALE,PARIS,NPL,2022,3.141851878
SOCIETE GENERALE,PARIS,NPL,2021,3.554201198
SOCIETE GENERALE,PARIS,NPL,2020,3.444699591
SOCIETE GENERALE,PARIS,NPL,2019,3.914185793
SOCIETE GENERALE,PARIS,NPL,2018,4.721722164
SOCIETE GENERALE,PARIS,NPL,2017,5.403348206
SOCIETE GENERALE,PARIS,Total assets EUR,2023,1484900
SOCIETE GENERALE,PARIS,Total assets EUR,2022,1464449
SOCIETE GENERALE,PARIS,Total assets EUR,2021,1444404
SOCIETE GENERALE,PARIS,Total assets EUR,2020,1356495
SOCIETE GENERALE,PARIS,Total assets EUR,2019,1309428
SOCIETE GENERALE,PARIS,Total assets EUR,2018,1275128
SOCIETE GENERALE,PARIS,Total assets EUR,2017,1354422
SOCIETE GENERALE,PARIS,Loan Ratio,2023,34.52878982
SOCIETE GENERALE,PARIS,Loan Ratio,2022,34.59191819
SOCIETE GENERALE,PARIS,Loan Ratio,2021,31.9353865
SOCIETE GENERALE,PARIS,Loan Ratio,2020,33.39916476
SOCIETE GENERALE,PARIS,Loan Ratio,2019,33.89121051
SOCIETE GENERALE,PARIS,Loan Ratio,2018,33.30222535
SOCIETE GENERALE,PARIS,Loan Ratio,2017,31.20689121
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2023,523867
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2022,502395
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2021,450523
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2020,409852
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2019,399410
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2018,394228
SOCIETE GENERALE,PARIS,Total customer deposits EUR,2017,397357
SOCIETE GENERALE,PARIS,LLP,2023,2.031902047
SOCIETE GENERALE,PARIS,LLP,2022,2.121489061
SOCIETE GENERALE,PARIS,LLP,2021,2.453280663
SOCIETE GENERALE,PARIS,LLP,2020,2.31292517
SOCIETE GENERALE,PARIS,LLP,2019,2.511994306
SOCIETE GENERALE,PARIS,LLP,2018,2.865011632
SOCIETE GENERALE,PARIS,LLP,2017,3.386378598
SOCIETE GENERALE,PARIS,Deposit Ratio,2023,0.352796148
SOCIETE GENERALE,PARIS,Deposit Ratio,2022,0.343060769
SOCIETE GENERALE,PARIS,Deposit Ratio,2021,0.311909272
SOCIETE GENERALE,PARIS,Deposit Ratio,2020,0.302140443
SOCIETE GENERALE,PARIS,Deposit Ratio,2019,0.305026317
SOCIETE GENERALE,PARIS,Deposit Ratio,2018,0.309167393
SOCIETE GENERALE,PARIS,Deposit Ratio,2017,0.293377544
SOCIETE GENERALE,PARIS,Standard deviation of ROAA,2023,0.173119063
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2022,0.175426052
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2021,0.154152929
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2020,0.046571638
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2019,0.039979657
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2018,0.031738436
SOCIETE GENERALE,PARIS,Standard Deviation of ROAA,2017,0.043335425
SOCIETE GENERALE,PARIS,Z Score,2023,3.387906026
SOCIETE GENERALE,PARIS,Z Score,2022,3.40345151
SOCIETE GENERALE,PARIS,Z score,2021,3.407412067
SOCIETE GENERALE,PARIS,Z Score,2020,4.744041763
SOCIETE GENERALE,PARIS,Z Score,2019,4.905454799
SOCIETE GENERALE,PARIS,Z Score,2018,5.114699535
SOCIETE GENERALE,PARIS,Z Score,2017,4.814885759
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2023,1.372692149
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2022,1.034223942
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2021,0.24235838
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2020,0.780653171
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2019,1.026135314
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2018,1.075026078
CASSA DEPOSITI E PRESTITI,ROME,Return on average assets (ROAA),2017,0.302732682
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2023,18.25444165
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2022,15.40021662
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2021,3.336943925
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2020,9.364603114
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2019,11.92904453
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2018,12.44581579
CASSA DEPOSITI E PRESTITI,ROME,Return on average equity (ROAE),2017,3.484020685
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2023,8.240378573
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2022,6.85402394
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2021,6.5760006
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2020,8.047247602
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2019,8.641247486
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2018,8.562214881
CASSA DEPOSITI E PRESTITI,ROME,Equity to Assets Ratio,2017,8.714742205
CASSA DEPOSITI E PRESTITI,ROME,NPL,2023,0.204850981
CASSA DEPOSITI E PRESTITI,ROME,NPL,2022,0.169479145
CASSA DEPOSITI E PRESTITI,ROME,NPL,2021,0.143134359
CASSA DEPOSITI E PRESTITI,ROME,NPL,2020,0.182352542
CASSA DEPOSITI E PRESTITI,ROME,NPL,2019,0.313403274
CASSA DEPOSITI E PRESTITI,ROME,NPL,2018,0.221110864
CASSA DEPOSITI E PRESTITI,ROME,NPL,2017,0.234269133
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2023,477726.923
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2022,517094.24
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2021,512405.23
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2020,448724.319
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2019,425082.93
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2018,419533.748
CASSA DEPOSITI E PRESTITI,ROME,Total assets EUR,2017,410522.023
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2023,68.09456812
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2022,62.18421926
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2021,69.20030032
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2020,69.39718661
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2019,71.92399516
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2018,68.42948258
CASSA DEPOSITI E PRESTITI,ROME,Loan Ratio,2017,59.97538724
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2023,288141.273
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2022,290735.753
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2021,287178.625
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2020,282405.69
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2019,264517.378
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2018,279242.89
CASSA DEPOSITI E PRESTITI,ROME,Total customer deposits EUR,2017,288471.32
CASSA DEPOSITI E PRESTITI,ROME,LLP,2023,0.058983452
CASSA DEPOSITI E PRESTITI,ROME,LLP,2022,0.349275075
CASSA DEPOSITI E PRESTITI,ROME,LLP,2021,0.331615413
CASSA DEPOSITI E PRESTITI,ROME,LLP,2020,0.313085914
CASSA DEPOSITI E PRESTITI,ROME,LLP,2019,0.339631966
CASSA DEPOSITI E PRESTITI,ROME,LLP,2018,0.060044784
CASSA DEPOSITI E PRESTITI,ROME,LLP,2017,0.074472494
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2023,0.603150585
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2022,0.562249065
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2021,0.560452174
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2020,0.629352317
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2019,0.622272407
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2018,0.665602925
CASSA DEPOSITI E PRESTITI,ROME,Deposit Ratio,2017,0.702693897
